image_file,ber,trial,num_bit_flips,bpp,psnr,niqe,lpips,error
23.png,1e-06,6,0,0.103363037109375,27.673218381831326,4.710699227886956,0.04582645371556282,
1.png,1e-06,7,0,0.10882568359375,22.822300370687742,3.6416706893233775,0.1335487961769104,
2.png,1e-06,7,0,0.107666015625,28.026088292544543,3.6877848047301334,0.09286278486251831,
3.png,1e-06,7,0,0.093231201171875,30.18631030816929,4.977123100582333,0.04807747155427933,
4.png,1e-06,7,0,0.102508544921875,28.93155136614466,3.9210714281677093,0.07828763872385025,
5.png,1e-06,7,0,0.1258544921875,21.117508010274186,3.552023504892714,0.11570578068494797,
6.png,1e-06,7,0,0.109771728515625,23.816532171435703,3.1588464840720913,0.10134369879961014,
7.png,1e-06,7,1,0.09588623046875,25.654803341445685,4.540572786407374,0.08515732735395432,
8.png,1e-06,7,0,0.1063232421875,20.58700432299402,3.8260252382222575,0.09938258677721024,
9.png,1e-06,7,1,0.09716796875,24.72091152537896,5.608921604828065,0.10019806027412415,
10.png,1e-06,7,0,0.09649658203125,28.099683339700924,5.162150946693718,0.06066949665546417,
11.png,1e-06,7,0,0.114532470703125,23.914122582728638,2.8269055523301905,0.1152515634894371,
12.png,1e-06,7,0,0.107574462890625,28.838311535747394,3.9625268944262775,0.07103446125984192,
13.png,1e-06,7,0,0.127044677734375,19.471787981576206,2.596425685343737,0.21555902063846588,
14.png,1e-06,7,0,0.12615966796875,22.88638454458504,2.682394107487133,0.12497565895318985,
15.png,1e-06,7,0,0.10662841796875,26.829968264475134,3.878275670412066,0.08235227316617966,
16.png,1e-06,7,0,0.107940673828125,26.976473324121095,3.843982410211239,0.09229487925767899,
17.png,1e-06,7,0,0.118865966796875,25.875180094860497,3.4156570168120353,0.10163302719593048,
18.png,1e-06,7,0,0.12359619140625,23.003147860397107,2.817954446469088,0.13127145171165466,
19.png,1e-06,7,0,0.100982666015625,25.675783079993423,3.9739396576868216,0.06946967542171478,
20.png,1e-06,7,0,0.0933837890625,26.938249172379972,4.082538718280036,0.049389779567718506,
21.png,1e-06,7,0,0.110687255859375,23.71609398201474,3.318499668422851,0.10311120003461838,
22.png,1e-06,7,0,0.1156005859375,26.032357229859176,2.989153673659504,0.10833993554115295,
23.png,1e-06,7,0,0.103363037109375,27.673218381831326,4.710699227886956,0.04582645371556282,
1.png,1e-06,8,0,0.10882568359375,22.822300370687742,3.6416706893233775,0.1335487961769104,
2.png,1e-06,8,0,0.107666015625,28.026088292544543,3.6877848047301334,0.09286278486251831,
3.png,1e-06,8,0,0.093231201171875,30.18631030816929,4.977123100582333,0.04807747155427933,
4.png,1e-06,8,0,0.102508544921875,28.93155136614466,3.9210714281677093,0.07828763872385025,
5.png,1e-06,8,0,0.1258544921875,21.117508010274186,3.552023504892714,0.11570578068494797,
6.png,1e-06,8,0,0.109771728515625,23.816532171435703,3.1588464840720913,0.10134369879961014,
7.png,1e-06,8,0,0.09588623046875,27.88170445473723,4.6965657653482875,0.054169222712516785,
8.png,1e-06,8,0,0.1063232421875,20.58700432299402,3.8260252382222575,0.09938258677721024,
9.png,1e-06,8,0,0.09716796875,28.17975964251268,5.28593193297324,0.04681329056620598,
10.png,1e-06,8,0,0.09649658203125,28.099683339700924,5.162150946693718,0.06066949665546417,
11.png,1e-06,8,0,0.114532470703125,23.914122582728638,2.8269055523301905,0.1152515634894371,
12.png,1e-06,8,0,0.107574462890625,28.838311535747394,3.9625268944262775,0.07103446125984192,
13.png,1e-06,8,0,0.127044677734375,19.471787981576206,2.596425685343737,0.21555902063846588,
14.png,1e-06,8,0,0.12615966796875,22.88638454458504,2.682394107487133,0.12497565895318985,
15.png,1e-06,8,0,0.10662841796875,26.829968264475134,3.878275670412066,0.08235227316617966,
16.png,1e-06,8,0,0.107940673828125,26.976473324121095,3.843982410211239,0.09229487925767899,
17.png,1e-06,8,0,0.118865966796875,25.875180094860497,3.4156570168120353,0.10163302719593048,
18.png,1e-06,8,0,0.12359619140625,23.003147860397107,2.817954446469088,0.13127145171165466,
19.png,1e-06,8,0,0.100982666015625,25.675783079993423,3.9739396576868216,0.06946967542171478,
20.png,1e-06,8,0,0.0933837890625,26.938249172379972,4.082538718280036,0.049389779567718506,
21.png,1e-06,8,0,0.110687255859375,23.71609398201474,3.318499668422851,0.10311120003461838,
22.png,1e-06,8,0,0.1156005859375,26.032357229859176,2.989153673659504,0.10833993554115295,
23.png,1e-06,8,0,0.103363037109375,27.673218381831326,4.710699227886956,0.04582645371556282,
1.png,1e-06,9,0,0.10882568359375,22.822300370687742,3.6416706893233775,0.1335487961769104,
2.png,1e-06,9,0,0.107666015625,28.026088292544543,3.6877848047301334,0.09286278486251831,
3.png,1e-06,9,0,0.093231201171875,30.18631030816929,4.977123100582333,0.04807747155427933,
4.png,1e-06,9,0,0.102508544921875,28.93155136614466,3.9210714281677093,0.07828763872385025,
5.png,1e-06,9,0,0.1258544921875,21.117508010274186,3.552023504892714,0.11570578068494797,
6.png,1e-06,9,0,0.109771728515625,23.816532171435703,3.1588464840720913,0.10134369879961014,
7.png,1e-06,9,0,0.09588623046875,27.88170445473723,4.6965657653482875,0.054169222712516785,
8.png,1e-06,9,0,0.1063232421875,20.58700432299402,3.8260252382222575,0.09938258677721024,
9.png,1e-06,9,0,0.09716796875,28.17975964251268,5.28593193297324,0.04681329056620598,
10.png,1e-06,9,0,0.09649658203125,28.099683339700924,5.162150946693718,0.06066949665546417,
11.png,1e-06,9,0,0.114532470703125,23.914122582728638,2.8269055523301905,0.1152515634894371,
12.png,1e-06,9,0,0.107574462890625,28.838311535747394,3.9625268944262775,0.07103446125984192,
13.png,1e-06,9,0,0.127044677734375,19.471787981576206,2.596425685343737,0.21555902063846588,
14.png,1e-06,9,0,0.12615966796875,22.88638454458504,2.682394107487133,0.12497565895318985,
15.png,1e-06,9,0,0.10662841796875,26.829968264475134,3.878275670412066,0.08235227316617966,
16.png,1e-06,9,0,0.107940673828125,26.976473324121095,3.843982410211239,0.09229487925767899,
17.png,1e-06,9,0,0.118865966796875,25.875180094860497,3.4156570168120353,0.10163302719593048,
18.png,1e-06,9,0,0.12359619140625,23.003147860397107,2.817954446469088,0.13127145171165466,
19.png,1e-06,9,0,0.100982666015625,25.675783079993423,3.9739396576868216,0.06946967542171478,
20.png,1e-06,9,0,0.0933837890625,26.938249172379972,4.082538718280036,0.049389779567718506,
21.png,1e-06,9,0,0.110687255859375,23.71609398201474,3.318499668422851,0.10311120003461838,
22.png,1e-06,9,0,0.1156005859375,26.032357229859176,2.989153673659504,0.10833993554115295,
23.png,1e-06,9,0,0.103363037109375,27.673218381831326,4.710699227886956,0.04582645371556282,
1.png,1e-05,0,0,0.10882568359375,22.822300370687742,3.6416706893233775,0.1335487961769104,
2.png,1e-05,0,0,0.107666015625,28.026088292544543,3.6877848047301334,0.09286278486251831,
3.png,1e-05,0,0,0.093231201171875,30.18631030816929,4.977123100582333,0.04807747155427933,
4.png,1e-05,0,0,0.102508544921875,28.93155136614466,3.9210714281677093,0.07828763872385025,
5.png,1e-05,0,0,0.1258544921875,21.117508010274186,3.552023504892714,0.11570578068494797,
6.png,1e-05,0,1,0.109771728515625,22.207330263315328,3.1488691395310764,0.17858098447322845,
7.png,1e-05,0,0,0.09588623046875,27.88170445473723,4.6965657653482875,0.054169222712516785,
8.png,1e-05,0,1,0.1063232421875,17.87729645057609,4.561734656241896,0.179684117436409,
9.png,1e-05,0,0,0.09716796875,28.17975964251268,5.28593193297324,0.04681329056620598,
10.png,1e-05,0,1,0.09649658203125,24.426523179835556,4.603870194701182,0.1570197492837906,
11.png,1e-05,0,0,0.114532470703125,23.914122582728638,2.8269055523301905,0.1152515634894371,
12.png,1e-05,0,0,0.107574462890625,28.838311535747394,3.9625268944262775,0.07103446125984192,
13.png,1e-05,0,0,0.127044677734375,19.471787981576206,2.596425685343737,0.21555902063846588,
14.png,1e-05,0,0,0.12615966796875,22.88638454458504,2.682394107487133,0.12497565895318985,
15.png,1e-05,0,0,0.10662841796875,26.829968264475134,3.878275670412066,0.08235227316617966,
16.png,1e-05,0,0,0.107940673828125,26.976473324121095,3.843982410211239,0.09229487925767899,
17.png,1e-05,0,1,0.118865966796875,19.827218642578504,3.707665116775105,0.36163005232810974,
18.png,1e-05,0,0,0.12359619140625,23.003147860397107,2.817954446469088,0.13127145171165466,
19.png,1e-05,0,0,0.100982666015625,25.675783079993423,3.9739396576868216,0.06946967542171478,
20.png,1e-05,0,0,0.0933837890625,26.938249172379972,4.082538718280036,0.049389779567718506,
21.png,1e-05,0,0,0.110687255859375,23.71609398201474,3.318499668422851,0.10311120003461838,
22.png,1e-05,0,1,0.1156005859375,23.91187462856431,3.2493847290863536,0.17013117671012878,
23.png,1e-05,0,0,0.103363037109375,27.673218381831326,4.710699227886956,0.04582645371556282,
1.png,1e-05,1,1,0.10882568359375,19.875007863113765,2.8741123740973413,0.25988829135894775,
2.png,1e-05,1,0,0.107666015625,28.026088292544543,3.6877848047301334,0.09286278486251831,
3.png,1e-05,1,0,0.093231201171875,30.18631030816929,4.977123100582333,0.04807747155427933,
4.png,1e-05,1,0,0.102508544921875,28.93155136614466,3.9210714281677093,0.07828763872385025,
5.png,1e-05,1,0,0.1258544921875,21.117508010274186,3.552023504892714,0.11570578068494797,
6.png,1e-05,1,0,0.109771728515625,23.816532171435703,3.1588464840720913,0.10134369879961014,
7.png,1e-05,1,0,0.09588623046875,27.88170445473723,4.6965657653482875,0.054169222712516785,
8.png,1e-05,1,0,0.1063232421875,20.58700432299402,3.8260252382222575,0.09938258677721024,
9.png,1e-05,1,1,0.09716796875,22.961615075219424,5.8394822124917125,0.15808606147766113,
10.png,1e-05,1,0,0.09649658203125,28.099683339700924,5.162150946693718,0.06066949665546417,
11.png,1e-05,1,1,0.114532470703125,23.58751163262093,2.820535596120908,0.118632972240448,
12.png,1e-05,1,0,0.107574462890625,28.838311535747394,3.9625268944262775,0.07103446125984192,
13.png,1e-05,1,0,0.127044677734375,19.471787981576206,2.596425685343737,0.21555902063846588,
14.png,1e-05,1,1,0.12615966796875,21.67766496585474,2.654456233540029,0.1598539650440216,
15.png,1e-05,1,0,0.10662841796875,26.829968264475134,3.878275670412066,0.08235227316617966,
16.png,1e-05,1,0,0.107940673828125,26.976473324121095,3.843982410211239,0.09229487925767899,
17.png,1e-05,1,0,0.118865966796875,25.875180094860497,3.4156570168120353,0.10163302719593048,
18.png,1e-05,1,0,0.12359619140625,23.003147860397107,2.817954446469088,0.13127145171165466,
19.png,1e-05,1,0,0.100982666015625,25.675783079993423,3.9739396576868216,0.06946967542171478,
20.png,1e-05,1,0,0.0933837890625,26.938249172379972,4.082538718280036,0.049389779567718506,
21.png,1e-05,1,0,0.110687255859375,23.71609398201474,3.318499668422851,0.10311120003461838,
22.png,1e-05,1,0,0.1156005859375,26.032357229859176,2.989153673659504,0.10833993554115295,
23.png,1e-05,1,0,0.103363037109375,27.673218381831326,4.710699227886956,0.04582645371556282,
1.png,1e-05,2,0,0.10882568359375,22.822300370687742,3.6416706893233775,0.1335487961769104,
2.png,1e-05,2,0,0.107666015625,28.026088292544543,3.6877848047301334,0.09286278486251831,
3.png,1e-05,2,0,0.093231201171875,30.18631030816929,4.977123100582333,0.04807747155427933,
4.png,1e-05,2,1,0.102508544921875,23.088520408848247,3.6218576950672103,0.23081755638122559,
5.png,1e-05,2,2,0.1258544921875,13.190299218187606,3.3326030009783874,0.5902836918830872,
6.png,1e-05,2,0,0.109771728515625,23.816532171435703,3.1588464840720913,0.10134369879961014,
7.png,1e-05,2,0,0.09588623046875,27.88170445473723,4.6965657653482875,0.054169222712516785,
8.png,1e-05,2,0,0.1063232421875,20.58700432299402,3.8260252382222575,0.09938258677721024,
9.png,1e-05,2,0,0.09716796875,28.17975964251268,5.28593193297324,0.04681329056620598,
10.png,1e-05,2,0,0.09649658203125,28.099683339700924,5.162150946693718,0.06066949665546417,
11.png,1e-05,2,1,0.114532470703125,22.747131985907973,2.783766141240818,0.15461167693138123,
12.png,1e-05,2,0,0.107574462890625,28.838311535747394,3.9625268944262775,0.07103446125984192,
13.png,1e-05,2,0,0.127044677734375,19.471787981576206,2.596425685343737,0.21555902063846588,
